Track Name,Album Name,Artist Name(s),Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age,Play Count
Bottom's Gonna Be on Top,Something Rotten! (Original Broadway Cast Recording),"Brian D'Arcy James,'Something Rotten' Company,Kurt Deutsch,Kevin McCollum,Wayne Kirkpatrick,Karey Kirkpatrick",2025-03-20T21:10:47Z,musicals,330346,39,0.567,0,-8.629,0.849,0.624,0.0,0.0537,0.609,193.658,4,9.817932922655714,2.0
Let's Get Loud,On The 6,Jennifer Lopez,2025-03-20T21:10:47Z,,238226,70,0.82,5,-4.81,0.0542,0.139,7.51e-05,0.325,0.922,131.006,4,25.9356605065024,1.0
Tango: Maureen,RENT (Original Motion Picture Soundtrack),"Tracie Thoms,Anthony Rapp",2025-03-20T21:10:47Z,musicals,235040,46,0.799,7,-4.992,0.0599,0.314,0.0,0.153,0.747,128.002,4,19.49623545516769,1.0
You & Me,JENNIE Special Single [You & Me],JENNIE,2025-03-20T21:10:47Z,k-pop,179164,71,0.789,9,-6.227,0.0566,0.0155,2.06e-05,0.0955,0.561,112.01,4,1.4729637234770705,1.0
Thick Of It (feat. Trippie Redd),Thick Of It (feat. Trippie Redd) / Low,"KSI,Trippie Redd",2025-03-20T21:10:47Z,melodic rap,160842,73,0.588,11,-3.733,0.0485,0.0768,0.0,0.327,0.648,145.825,4,0.4791238877481177,1.0
Kaleidoscope,The Rise and Fall of a Midwest Princess,Chappell Roan,2025-03-20T21:10:47Z,,222650,69,0.413,11,-7.257,0.0302,0.897,0.0,0.0801,0.289,136.271,4,1.51129363449692,6.0
Can You Keep a Secret?,Can You Keep a Secret?,Ellise,2025-03-20T21:10:47Z,,158250,49,0.734,9,-11.003,0.11,0.057,0.0,0.139,0.381,160.098,4,6.455852156057495,1.0
Last Time,Last Time,Becky Hill,2025-03-20T21:10:47Z,,214560,48,0.725,7,-2.421,0.0699,0.305,0.0,0.106,0.754,123.964,4,4.0219028062970565,1.0
I Got A Feeling,I Got A Feeling,"Felix Jaehn,Robin Schulz,Georgia Ku",2025-03-20T21:10:47Z,tropical house,144136,50,0.6,2,-3.695,0.042,0.0238,0.0,0.434,0.378,125.027,4,3.600273785078713,1.0
Scarlet,Scarlet,BELARO,2025-03-20T21:10:47Z,philly club,195659,24,0.634,7,-5.458,0.0618,0.0107,2.5e-06,0.181,0.675,112.008,4,4.309377138945927,1.0
Bits and Pieces,Bits and Pieces,JP Cooper,2025-03-20T21:10:47Z,,180873,32,0.575,0,-5.053,0.0512,0.348,0.0,0.265,0.222,80.107,4,5.0951403148528405,2.0
Start Up (Stripped),LOVE U 2 DEATH,"Jonathan & Friends,Loote,emma løv",2025-03-20T21:10:47Z,,186666,14,0.332,3,-7.152,0.0333,0.798,0.0,0.0909,0.634,160.759,4,2.9815195071868583,1.0
London,London,Maty Noyes,2025-03-20T21:10:47Z,,192680,28,0.716,1,-4.596,0.0627,0.0496,9.69e-05,0.229,0.616,130.069,4,8.10403832991102,1.0
Drop Dead Gorgeous,Happy Never After,VOILÀ,2025-03-20T21:10:47Z,,162077,40,0.378,2,-4.505,0.049,0.0253,0.0,0.178,0.591,153.335,4,2.4695414099931554,2.0
Worst of You,Worst of You,Maisie Peters,2025-03-20T21:10:47Z,,197369,54,0.741,4,-7.258,0.0357,0.558,0.0,0.0583,0.351,102.058,4,6.877481177275839,1.0
Thank God These Walls Can’t Talk,Thank God These Walls Can’t Talk,Clara Mae,2025-03-20T21:10:47Z,,155255,27,0.67,3,-7.509,0.149,0.578,3.41e-06,0.296,0.371,147.808,4,1.83709787816564,1.0
Drinking with Cupid,Happy Never After,VOILÀ,2025-03-20T21:10:47Z,,172939,65,0.706,2,-5.401,0.0364,0.0122,0.0153,0.111,0.555,149.954,4,2.4695414099931554,1.0
Western Wind,The Loneliest Time (Clean),Carly Rae Jepsen,2025-03-20T21:10:47Z,,225946,28,0.633,9,-5.726,0.16,0.257,0.000404,0.108,0.552,90.047,4,2.431211498973306,1.0
Zipperlips!,Chaotic,Ellise,2025-03-20T21:10:47Z,,123945,28,0.854,5,-7.787,0.264,0.438,0.0,0.193,0.718,113.677,4,3.868583162217659,1.0
Sparks Fly,I Can Feel It,Hey Violet,2025-03-20T21:10:47Z,,231440,24,0.568,5,-3.714,0.0531,0.00807,0.0,0.112,0.28,132.104,4,9.69472963723477,2.0
Guilty Pleasure,The Rise and Fall of a Midwest Princess,Chappell Roan,2025-03-20T21:10:47Z,,224583,68,0.555,2,-4.059,0.0413,0.0275,0.0,0.269,0.412,124.054,4,1.51129363449692,1.0
A Sky Full of Stars,Stressed Success,<3BEAT,2025-03-20T21:10:47Z,lo-fi,245250,49,0.778,5,-13.29,0.142,0.689,0.853,0.105,0.293,80.054,4,0.5913757700205339,12.0
Only Love Can Hurt Like This,Stressed Success,<3BEAT,2025-03-20T21:10:47Z,lo-fi,195384,42,0.646,9,-14.257,0.0915,0.432,0.924,0.338,0.319,78.033,4,0.5913757700205339,5.0
Rebels,Rebels,Kayla Rae Haywood,2025-03-20T21:10:47Z,,176272,39,0.694,6,-6.093,0.0447,0.095,0.0,0.0762,0.154,103.886,4,6.590006844626968,1.0
i'm so tired...,~how i'm feeling~,"Lauv,Troye Sivan",2025-03-20T21:10:47Z,,162586,71,0.548,11,-7.572,0.236,0.173,0.0,0.195,0.498,101.252,4,5.056810403832992,1.0
Half My Life,Half My Life,Violet Skies,2025-03-20T21:10:47Z,,189692,16,0.676,9,-8.051,0.096,0.214,0.0,0.0965,0.361,117.937,4,5.171800136892539,1.0
MOVIE,MOVIE,JUNNY,2025-03-20T21:10:47Z,k-rap,183146,53,0.583,3,-4.012,0.0494,0.663,0.0,0.374,0.595,73.615,4,4.514715947980835,1.0
Easy On Me,30,Adele,2025-03-20T21:10:47Z,soft pop,224694,83,0.604,5,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981,4,3.351129363449692,1.0
Rolling in the Deep,21,Adele,2025-03-20T21:10:47Z,soft pop,228093,80,0.73,8,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,4,14.171115674195756,1.0
Set Fire to the Rain,21,Adele,2025-03-20T21:10:47Z,soft pop,242973,82,0.603,2,-3.882,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,4,14.171115674195756,1.0
Chasing Pavements,19,Adele,2025-03-20T21:10:47Z,soft pop,210506,76,0.616,5,-6.092,0.0253,0.291,0.0,0.111,0.325,80.03,4,17.163586584531142,1.0
APT.,APT.,"ROSÉ,Bruno Mars",2025-03-20T21:10:47Z,k-pop,169917,95,0.777,0,-4.477,0.26,0.0283,0.0,0.355,0.939,149.027,4,0.4380561259411362,79.0
R.E.M,R.E.M,KISS OF LIFE,2025-03-20T21:10:47Z,k-pop,172773,61,0.734,5,-4.143,0.0513,0.405,0.0,0.104,0.497,137.922,4,0.4763860369609856,1.0
The Park At Night,Warriors,"James Remar,Kenita Miller,Julia Harriman,Sasha Hutchings,Phillipa Soo,Jasmine Cephas-Jones,Amber Gray,Gizel Jiménez",2025-03-20T21:10:47Z,musicals,170757,40,0.446,4,-5.268,0.0516,0.266,0.0,0.0761,0.154,140.091,5,0.4380561259411362,1.0
"LOVE, MONEY, FAME (feat. DJ Khaled)",SEVENTEEN 12th Mini Album 'SPILL THE FEELS',"SEVENTEEN,DJ Khaled",2025-03-20T21:10:47Z,k-pop,186386,71,0.87,7,-4.371,0.0514,0.0412,0.0,0.0617,0.789,100.017,4,0.4490075290896646,1.0
瞬間最大風速,瞬間最大風速,halca,2025-03-20T21:10:47Z,"anime,j-pop",208000,23,0.417,6,-1.744,0.0803,0.00508,8.76e-06,0.364,0.447,173.982,4,0.4544832306639288,1.0
Sympathy is a knife featuring ariana grande,Brat and it’s completely different but also still brat,"Charli xcx,Ariana Grande",2025-03-20T21:10:47Z,"hyperpop,art pop,pop",154126,71,0.711,3,-7.815,0.0405,0.0962,0.0,0.112,0.339,135.151,4,0.4572210814510609,2.0
Lend Me Your Voice (feat. Tina Guo),Lend Me Your Voice (feat. Tina Guo),"Vitamin String Quartet,Tina Guo",2025-03-20T21:10:47Z,orchestra,251613,45,0.163,4,-12.789,0.0382,0.983,0.926,0.146,0.278,78.329,4,0.4380561259411362,1.0
Heartbreak Dilemma,Heartbreak Dilemma,Selwin Rey,2025-03-20T21:10:47Z,,180681,21,0.346,0,-17.277,0.0415,0.841,0.0,0.109,0.356,114.877,1,0.4517453798767967,1.0
Lotus Eater,For Cryin' Out Loud!,FINNEAS,2025-03-20T21:10:47Z,,231506,62,0.694,7,-7.609,0.0342,0.144,0.632,0.0495,0.722,138.976,4,0.4763860369609856,1.0
Senses,Internet hometown hero,MICO,2025-03-20T21:10:47Z,,159887,62,0.438,2,-7.992,0.0405,0.495,0.0,0.369,0.317,175.883,3,0.4188911704312115,1.0
what a shame,teenage nightmare,Mad Tsai,2025-03-20T21:10:47Z,,204291,37,0.645,10,-6.211,0.0478,0.0073,0.0,0.0974,0.53,90.546,4,0.459958932238193,2.0
Happy Mistake,Harlequin,Lady Gaga,2025-03-20T21:10:47Z,"art pop,pop",245435,60,0.416,0,-8.357,0.0259,0.191,1.63e-06,0.108,0.155,82.811,4,0.4955509924709103,1.0
IYKYK,AWE,XG,2025-03-20T21:10:47Z,k-pop,180000,66,0.708,6,-5.969,0.0623,0.0255,1.87e-06,0.36,0.706,129.877,4,0.3805612594113621,1.0
poster boy,to love in the 21st century,Lyn Lapid,2025-03-20T21:10:47Z,,166306,57,0.532,1,-6.635,0.0314,0.131,0.0679,0.171,0.378,163.927,4,1.7604380561259412,1.0
HEAVEN AND BACK,PHASES,Chase Atlantic,2025-03-20T21:10:47Z,,248240,76,0.309,10,-6.195,0.0774,0.0902,0.092,0.0888,0.532,193.714,4,5.746748802190281,3.0
Glue Song,Glue Song,beabadoobee,2025-03-20T21:10:47Z,bedroom pop,135066,83,0.62,1,-10.146,0.0282,0.77,0.0542,0.105,0.582,113.946,3,2.113620807665982,6.0
Sleep Talking,Sleep Talking,Charlotte Lawrence,2025-03-20T21:10:47Z,,224223,47,0.669,2,-4.307,0.0398,0.453,0.0,0.162,0.582,102.005,4,7.433264887063655,1.0
Lightning In A Bottle,Fictional Illustrations,Fly By Midnight,2025-03-20T21:10:47Z,,200292,35,0.636,5,-6.522,0.0413,0.0587,1.59e-05,0.371,0.521,118.031,3,2.0095824777549622,1.0
TRUST!,SALVATION,Rebecca Black,2025-03-20T21:10:47Z,hyperpop,171433,56,0.474,10,-5.038,0.108,0.00579,0.00999,0.298,0.497,123.377,4,0.0766598220396988,17.0
Catatonic,The Death Of Daisies,Neoni,2025-03-20T21:10:47Z,,162212,43,0.773,9,-4.226,0.0621,0.0294,0.0,0.0717,0.54,113.171,4,0.4572210814510609,11.0
pretty girl I’ll make you famous,pretty girl I’ll make you famous,Chandler Leighton,2025-03-20T21:10:47Z,melodic bass,165077,54,0.662,4,-7.523,0.0718,0.0971,0.00025,0.169,0.171,119.919,4,0.4380561259411362,8.0
I Gotta Be Cool,Healing Out of Spite,CATTY,2025-03-20T21:10:47Z,,209189,31,0.478,11,-4.676,0.0862,0.0135,0.0,0.0472,0.445,147.903,4,0.4380561259411362,11.0
How To Hide A Body,How To Hide A Body,Daisy Grenade,2025-03-20T21:10:47Z,,161447,44,0.656,6,-2.978,0.057,0.291,1.48e-06,0.0338,0.714,76.035,4,0.4380561259411362,10.0
I Hate Your Ex-Girlfriend (feat. Doechii),I Hate Your Ex-Girlfriend (feat. Doechii),"BANKS,Doechii",2025-03-20T21:10:47Z,,143829,61,0.691,7,-6.334,0.211,0.306,0.118,0.136,0.761,120.077,4,0.4380561259411362,9.0
Bon Voyage,Girl With No Face (Deluxe),Allie X,2025-03-20T21:10:47Z,,204678,44,0.633,9,-6.138,0.0545,0.115,0.00516,0.119,0.589,134.993,4,0.4024640657084189,10.0
so american,GUTS (spilled),Olivia Rodrigo,2025-03-20T21:10:47Z,,169717,76,0.435,8,-1.896,0.117,0.0337,0.0,0.691,0.503,93.278,4,1.0130047912388775,4.0
LALALALA,ROCK-STAR,Stray Kids,2025-03-20T21:10:47Z,k-pop,182224,76,0.705,0,-2.595,0.0493,0.0647,0.0,0.653,0.609,125.976,4,1.377138945927447,20.0
Reminisce,Reminisce,Povi,2025-03-20T21:10:47Z,,155832,13,0.737,4,-13.435,0.129,0.119,0.00526,0.0945,0.372,112.992,4,0.4572210814510609,4.0
Rät,Public Void,Penelope Scott,2025-03-20T21:10:47Z,,194165,71,0.609,5,-13.291,0.249,0.326,0.000115,0.147,0.309,143.854,4,4.501026694045175,1.0
I Know a Place,I Know a Place,Chevy,2025-03-20T21:10:47Z,,129000,48,0.783,10,-15.618,0.0675,0.933,4.12e-06,0.0927,0.218,144.7,4,3.989048596851472,1.0
Wings,Wings,ILUKA,2025-03-20T21:10:47Z,,185370,53,0.613,9,-4.253,0.0697,0.00255,0.0,0.217,0.427,84.957,4,0.4763860369609856,6.0
TILT,TILT,ari hicks,2025-03-20T21:10:47Z,,150628,34,0.765,1,-2.864,0.0533,0.0606,3.72e-05,0.0975,0.602,121.98,4,0.4380561259411362,3.0
PANIC ATTACK,PANIC ATTACK,PEGGY,2025-03-20T21:10:47Z,,140454,52,0.775,10,-5.346,0.039,0.279,3.68e-06,0.314,0.782,79.992,4,0.4763860369609856,4.0
REPTILIAN,REPTILIAN,"PVRIS,MOTHICA",2025-03-20T21:10:47Z,,147119,43,0.582,5,-5.965,0.0656,0.0153,0.00105,0.304,0.431,158.059,4,0.4380561259411362,5.0
HEY LITTLE BABY,HEY LITTLE BABY,Tangerine Cassette,2025-03-20T21:10:47Z,,145200,26,0.727,1,-4.468,0.0764,0.0828,0.109,0.0822,0.376,132.006,4,0.4462696783025325,5.0
Tiny Screens,Tiny Screens,Chloe Slater,2025-03-20T21:10:47Z,,178015,43,0.535,0,-4.715,0.0334,0.000142,0.638,0.357,0.327,113.025,4,0.4791238877481177,4.0
disguise doesn't lose,SPY x FAMILY CODE: White (Original Motion Picture Soundtrack),(K)NoW_NAME,2025-03-20T21:10:47Z,anime,63500,4,0.143,0,-7.21,0.0705,0.00219,0.696,0.202,0.173,172.694,4,1.267624914442163,1.0
BACKSTABBER,FABLES,Banshee,2025-03-20T21:10:47Z,,192096,38,0.557,5,-4.118,0.0322,0.0394,0.000142,0.0487,0.491,147.205,4,0.2080766598220397,12.0
Silly Crush,Silly Crush,Eileen Alister,2025-03-20T21:10:47Z,,179929,36,0.636,6,-7.623,0.0422,0.215,0.0,0.675,0.662,124.038,4,0.4188911704312115,11.0
puppy,puppy,Sam Short,2025-03-20T21:10:47Z,,163103,49,0.626,6,-3.612,0.14,0.00869,2.68e-05,0.21,0.661,86.968,4,0.4188911704312115,10.0
Relevant,Relevant,Kiki Kramer,2025-03-20T21:10:47Z,,169014,32,0.666,6,-5.655,0.258,0.0118,0.0,0.0889,0.407,175.018,4,0.4188911704312115,7.0
Play With Fire,Play With Fire,Felicia Lu,2025-03-20T21:10:47Z,,163889,27,0.659,10,-5.212,0.196,0.301,0.0,0.483,0.774,164.153,4,0.4188911704312115,7.0
S-Class,5-STAR,Stray Kids,2025-03-20T21:10:47Z,k-pop,195688,72,0.886,5,-1.837,0.333,0.0895,0.0,0.0715,0.672,104.996,4,1.817932922655716,8.0
God’s Menu,IN LIFE,Stray Kids,2025-03-20T21:10:47Z,k-pop,167922,53,0.689,5,-3.618,0.0548,0.00776,0.0,0.521,0.482,157.052,4,4.531143052703627,6.0
NIGHT,NIGHT,Stray Kids,2025-03-20T21:10:47Z,k-pop,174893,58,0.384,8,-2.044,0.107,0.00293,0.0,0.382,0.505,171.968,4,0.4681724845995893,3.0
I'm So Happy,I'm So Happy,Bruses,2025-03-20T21:10:47Z,,146506,39,0.782,6,-4.947,0.0891,0.0229,9.62e-05,0.0878,0.785,95.044,4,0.4216290212183436,7.0
Like Magic,Like Magic,"J.Y. Park,Stray Kids,ITZY,NMIXX",2025-03-20T21:10:47Z,k-pop,164266,53,0.627,8,-3.308,0.305,0.0137,0.0,0.104,0.649,170.056,4,1.0978781656399723,2.0
MEGAVERSE,ROCK-STAR,Stray Kids,2025-03-20T21:10:47Z,k-pop,185520,71,0.613,10,-3.645,0.122,0.00875,2.25e-06,0.268,0.576,160.051,4,1.377138945927447,2.0
BLIND SPOT,ROCK-STAR,Stray Kids,2025-03-20T21:10:47Z,k-pop,200813,61,0.622,2,-2.767,0.279,0.0495,0.0,0.0841,0.635,196.102,4,1.377138945927447,2.0
COMFLEX,ROCK-STAR,Stray Kids,2025-03-20T21:10:47Z,k-pop,172320,65,0.896,9,-2.585,0.13,0.0618,0.0,0.212,0.613,110.016,4,1.377138945927447,8.0
Leave,ROCK-STAR,Stray Kids,2025-03-20T21:10:47Z,k-pop,219093,62,0.78,1,-4.864,0.0325,0.553,0.0,0.0617,0.685,109.993,4,1.377138945927447,2.0
LALALALA (Rock Ver.),ROCK-STAR,Stray Kids,2025-03-20T21:10:47Z,k-pop,187586,59,0.584,0,-1.652,0.217,0.0263,0.0,0.184,0.281,126.058,4,1.377138945927447,2.0
A Night To Remember,A Night To Remember,"beabadoobee,Laufey",2025-03-20T21:10:47Z,bedroom pop,233388,77,0.726,2,-7.799,0.0277,0.498,0.0294,0.0909,0.573,114.99,4,1.434633812457221,4.0
Theremant,Theremant,Zephyrical,2025-03-20T21:10:47Z,,170483,56,0.137,2,-37.686,0.0474,0.956,0.97,0.11,0.101,141.22,4,0.648870636550308,3.0
Touches,Touches,Somnum Magnam,2025-03-20T21:10:47Z,,144750,49,0.138,5,-43.643,0.0532,0.977,0.971,0.0951,0.155,140.997,1,1.1854893908281998,3.0
Steady State,Steady State,Matheo Lyon,2025-03-20T21:10:47Z,,171791,67,0.14,0,-42.293,0.0565,0.946,0.973,0.119,0.0322,138.498,4,0.5722108145106092,3.0
Aeterna,Aeterna,Luna Novina,2025-03-20T21:10:47Z,,188531,51,0.158,2,-36.215,0.0506,0.977,0.922,0.108,0.0917,72.666,4,1.2046543463381243,3.0
Onto,Onto,Leander Vaughn,2025-03-20T21:10:47Z,,201000,65,0.143,6,-41.46,0.0454,0.976,0.971,0.106,0.0384,138.505,4,1.0896646132785763,3.0
Continual,Continual,Garcíia,2025-03-20T21:10:47Z,,177953,62,0.143,2,-42.399,0.0505,0.993,0.945,0.12,0.0355,138.771,4,0.8021902806297057,3.0
Hall of Fame,5-STAR,Stray Kids,2025-03-20T21:10:47Z,k-pop,171026,65,0.593,1,-2.568,0.214,0.226,0.0,0.115,0.764,160.164,4,1.817932922655716,1.0
retrograde,rapunzel,Dhruv,2025-03-20T21:10:47Z,,215269,41,0.49,4,-12.11,0.0273,0.804,0.00489,0.126,0.281,90.205,4,3.178644763860369,1.0
wet nose,playpen,Juliet Ivy,2025-03-20T21:10:47Z,,149662,26,0.593,8,-9.805,0.126,0.734,0.0124,0.107,0.259,178.105,4,1.377138945927447,1.0
Boom Boom Bass,RIIZING - The 1st Mini Album,RIIZE,2025-03-20T21:10:47Z,k-pop,152889,60,0.807,5,-4.24,0.0529,0.0194,9.1e-06,0.145,0.83,117.014,4,0.7748117727583846,1.0
Air Balloon,"Star, Fire, Night and Such Things",We Are The Night,2025-03-20T21:10:47Z,k-rock,183920,13,0.822,5,-5.526,0.0296,0.767,1.49e-05,0.0553,0.866,112.018,4,9.44832306639288,2.0
Felt Good About You,The Secret of Us (Deluxe),Gracie Abrams,2025-03-20T21:10:47Z,,164693,65,0.56,0,-8.911,0.363,0.811,0.0,0.104,0.359,191.946,4,0.4380561259411362,2.0
Emotional privilege,Emotional privilege,Jody R,2025-03-20T21:10:47Z,,176000,66,0.148,2,-47.513,0.0402,0.978,0.957,0.125,0.083,138.414,4,1.2347707049965777,1.0
Blue Bird (from Naruto Shippuden),Songs from Anime,Animenzz,2025-03-20T21:10:47Z,,207145,33,0.524,6,-20.518,0.0424,0.976,0.818,0.122,0.457,149.846,4,3.1731690622861053,2.0
The Name of Life (Piano Solo),The Name of Life (Piano Solo),Maffesfish,2025-03-20T21:10:47Z,,123481,44,0.501,0,-25.152,0.0624,0.995,0.932,0.269,0.181,180.012,4,3.3894592744695413,2.0
Madoromi no Yakusoku,Madoromi no Yakusoku,Pianimation,2025-03-20T21:10:47Z,,105135,34,0.426,9,-31.437,0.034,0.987,0.937,0.126,0.136,178.05,4,2.694045174537988,2.0
序曲-画城,和煦的糖果风,Candy_Wind,2025-03-20T21:10:47Z,,99736,35,0.592,9,-14.791,0.0306,0.816,0.786,0.0956,0.157,129.992,4,5.845311430527036,1.0
Destruction of Laputa,Destruction of Laputa,Maffesfish,2025-03-20T21:10:47Z,,155183,41,0.313,4,-22.152,0.0454,0.943,0.878,0.141,0.223,95.021,4,2.6721423682409307,1.0
Penelope,A Ballad Moment: Second View,"Karl-Martin Almqvist,Carl Winther",2025-03-20T21:10:47Z,jazz,305977,46,0.351,11,-14.009,0.0401,0.866,0.195,0.359,0.172,179.606,3,1.6071184120465434,1.0
The Dreamer,Omega,Immanuel Wilkins,2025-03-20T21:10:47Z,jazz,217800,48,0.432,3,-18.125,0.0311,0.956,0.168,0.0873,0.271,94.819,4,4.635181382614648,1.0
Catchy Jazz,Smooth Night Jazz,"Jazzy Coffee,Cozy Coffee Shop,Relaxing Jazz Piano",2025-03-20T21:10:47Z,jazz,363586,43,0.422,2,-19.668,0.0496,0.902,0.868,0.104,0.14,68.033,4,2.6611909650924024,1.0
I Should Care,Quiet Place,"Cozy Coffee Shop,Jazzy Coffee,Relaxing Jazz Piano",2025-03-20T21:10:47Z,jazz,380356,26,0.603,10,-20.982,0.0328,0.977,0.281,0.107,0.228,97.602,3,2.2778918548939084,2.0
All About You,Quiet Place,"Cozy Coffee Shop,Jazzy Coffee,Relaxing Jazz Piano",2025-03-20T21:10:47Z,jazz,303792,27,0.299,7,-20.027,0.0351,0.962,0.871,0.102,0.195,72.012,4,2.2778918548939084,1.0
Don't Go To Strangers,Quiet Place,"Cozy Coffee Shop,Jazzy Coffee,Relaxing Jazz Piano",2025-03-20T21:10:47Z,jazz,297601,26,0.496,3,-22.646,0.0377,0.957,0.932,0.133,0.165,172.094,4,2.2778918548939084,1.0
I Can’t Make You Love Me,Continuance,Joey Alexander,2025-03-20T21:10:47Z,jazz,303680,48,0.576,10,-18.944,0.0354,0.865,0.921,0.102,0.224,131.85,4,1.3963039014373717,1.0
Closer,Closer,Astrid S,2025-03-20T21:10:47Z,norwegian pop,183040,30,0.531,0,-7.347,0.059,0.394,0.0,0.139,0.445,127.48,5,6.310746064339494,3.0
First Day on Set,Quiet Place,"Cozy Coffee Shop,Jazzy Coffee,Relaxing Jazz Piano",2025-03-20T21:10:47Z,jazz,327511,27,0.509,8,-20.663,0.0373,0.975,0.242,0.159,0.307,115.393,3,2.2778918548939084,1.0
Search for Peace,Far Far Away,"Jim Snidero,Kurt Rosenwinkel",2025-03-20T21:10:47Z,"jazz,smooth jazz,jazz fusion",285160,50,0.473,7,-18.628,0.0376,0.918,0.757,0.108,0.102,113.164,4,2.143737166324436,1.0
Ruby My Dear,Approaching Standards,Roy Hargrove,2025-03-20T21:10:47Z,"jazz,latin jazz",372493,51,0.412,8,-10.288,0.0331,0.9,0.709,0.106,0.0778,133.918,4,30.611909650924023,1.0
Naoko,Two Moons,Sebastian Gahler,2025-03-20T21:10:47Z,jazz,383466,48,0.487,10,-13.032,0.0351,0.963,0.654,0.107,0.162,118.67,4,2.546201232032854,1.0
Sweet Jazz,Good Night Jazz,"Cozy Bedroom,Cozy Apartment,Cozy Places",2025-03-20T21:10:47Z,jazz,301937,44,0.729,10,-18.034,0.0474,0.942,0.887,0.106,0.156,96.248,4,3.082819986310746,1.0
Melodic Moods,Jazzy Nights,"Cozy Coffee Shop,Relax Coffee Shop,Seaside Cafe",2025-03-20T21:10:47Z,jazz,298436,29,0.609,3,-21.677,0.0309,0.941,0.801,0.117,0.27,82.962,4,2.127310061601643,1.0
Rosy,Quiet Place,"Cozy Coffee Shop,Jazzy Coffee,Relaxing Jazz Piano",2025-03-20T21:10:47Z,jazz,299272,26,0.443,8,-19.814,0.0375,0.952,0.863,0.115,0.23,116.755,3,2.2778918548939084,1.0
Velvet Nights,Jazzy Nights,"Cozy Coffee Shop,Relax Coffee Shop,Seaside Cafe",2025-03-20T21:10:47Z,jazz,349898,27,0.591,1,-18.735,0.0389,0.951,0.179,0.109,0.226,97.702,3,2.127310061601643,1.0
Fairy Tail Main Theme (Piano Arrangement),Fairy Tail Main Theme (Piano Arrangement),Random Piano,2025-03-20T21:10:47Z,,158778,38,0.484,5,-34.869,0.041,0.984,0.921,0.0915,0.149,73.832,4,4.6680355920602326,1.0
Six Trillion Years and Overnight Story,Songs from Anime,Animenzz,2025-03-20T21:10:47Z,,219544,25,0.541,11,-17.766,0.0493,0.953,0.921,0.13,0.705,91.6,4,3.1731690622861053,1.0
Again from Your Lie in April,Again from Your Lie in April,Theishter,2025-03-20T21:10:47Z,anime,174000,40,0.435,6,-19.866,0.0384,0.993,0.913,0.124,0.0395,92.637,4,4.205338809034908,1.0
Star,Star,Tido Kang,2025-03-20T21:10:47Z,,201911,34,0.494,9,-17.339,0.0434,0.981,0.921,0.0711,0.537,92.003,4,4.892539356605065,1.0
A Town With an Ocean View (Piano Solo),A Town With an Ocean View (Piano Solo),Maffesfish,2025-03-20T21:10:47Z,,228440,39,0.614,7,-22.696,0.047,0.994,0.917,0.176,0.278,98.02,4,3.8275154004106775,1.0
5 Centimeters Per Second -Distant Everyday Memories,"Opening Triste ,Vol.1","Otaku Muisc,Soave Lofi 0,Anime Ost Lofi",2025-03-20T21:10:47Z,,114912,41,0.294,11,-36.161,0.0422,0.991,0.955,0.12,0.216,124.554,4,2.9596167008898013,1.0
Yasashisa no Riyuu,Yasashisa no Riyuu,Pianimation,2025-03-20T21:10:47Z,,101785,40,0.488,6,-30.87,0.0343,0.986,0.947,0.141,0.324,177.936,4,2.729637234770705,2.0
Prism Lights,Prism Lights,Ephermal Nights,2025-03-20T21:10:47Z,,185851,70,0.156,0,-41.291,0.0446,0.97,0.966,0.132,0.0377,132.301,4,0.5530458590006845,1.0
the perfect pair,Beatopia,beabadoobee,2025-03-20T21:10:47Z,bedroom pop,177533,84,0.634,11,-6.818,0.0331,0.433,0.124,0.102,0.6,146.053,4,2.699520876112252,16.0
Good Looking,Good Looking,Suki Waterhouse,2025-03-20T21:10:47Z,,214800,83,0.365,4,-9.076,0.03,0.079,0.000358,0.125,0.259,150.11,3,2.6064339493497606,1.0
Pushing Daisies,Pushing Daisies,"Ashe,Suki Waterhouse",2025-03-20T21:10:47Z,,207189,57,0.782,11,-4.986,0.0478,0.613,5.54e-06,0.112,0.714,105.512,4,0.4188911704312115,2.0
Blackout Drunk,Memoir of a Sparklemuffin,Suki Waterhouse,2025-03-20T21:10:47Z,,148021,60,0.634,0,-3.732,0.0766,0.123,0.0,0.125,0.577,135.044,4,0.5338809034907598,4.0
"Model, Actress, Whatever",Memoir of a Sparklemuffin,Suki Waterhouse,2025-03-20T21:10:47Z,,212530,59,0.504,0,-5.096,0.0256,0.109,2.76e-05,0.1,0.144,83.993,3,0.5338809034907598,1.0
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2025-03-20T21:10:47Z,,194087,81,0.701,7,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,4,5.9958932238193015,2.0
What Do You Mean?,Purpose (Deluxe),Justin Bieber,2025-03-20T21:10:47Z,,205680,82,0.845,5,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,4,9.36892539356605,3.0
